adult,movie_id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,lang,company_name,movie_country,release_year
False,346698,en,133.831,1445638421,114,Released,Barbie,7.0,9474,Comedy,English,LuckyChap Entertainment,US,2023
False,1252470,hi,133.555,0,143,Released,Sikandar Ka Muqaddar,5.6,33,Thriller,Hindi,Friday Storytellers,IN,2024
False,603,en,133.395,463517383,136,Released,The Matrix,8.221,25947,Action,English,Village Roadshow Pictures,US,1999
False,354912,en,133.257,807816196,105,Released,Coco,8.207,19686,Family,English,Pixar,US,2017
False,1306764,tl,132.42,0,142,Released,Outside,6.1,125,Horror,English,"Black Cap Pictures, Inc.",PH,2024
False,1412569,tl,132.229,0,70,Released,Hiram na Sandali,0.0,0,Drama,Tagalog,Vivamax,PH,2025
False,299534,en,131.745,2799439100,181,Released,Avengers: Endgame,8.2,25914,Adventure,English,Marvel Studios,US,2019
False,807,en,131.42,327311859,127,Released,Se7en,8.374,21293,Crime,English,New Line Cinema,US,1995
False,156022,en,130.855,192330738,132,Released,The Equalizer,7.282,9157,Thriller,English,Lonetree Entertainment,US,2014
False,566525,en,130.617,432243292,132,Released,Shang-Chi and the Legend of the Ten Rings,7.534,9515,Action,English,Marvel Studios,US,2021
False,787699,en,130.54,632302312,117,Released,Wonka,7.102,3707,Comedy,English,Warner Bros. Pictures,GB,2023
False,447365,en,130.429,845600000,150,Released,Guardians of the Galaxy Vol. 3,8.0,7070,Science Fiction,English,Marvel Studios,US,2023
False,1232449,nl,130.325,0,100,Released,Young Hearts,8.459,37,Drama,Dutch,Polar Bear Films,BE,2024
False,1404380,ml,129.859,0,95,Released,Saptha Kandam,0.0,0,Drama,Malayalam,Rich Daddy Productions,IN,2024
False,809,en,129.738,935454538,92,Released,Shrek 2,7.283,12434,Animation,English,DreamWorks Animation,US,2004
False,615656,en,129.732,384056482,116,Released,Meg 2: The Trench,6.464,3488,Action,English,Apelles Entertainment,US,2023
False,335984,en,128.85,259239658,164,Released,Blade Runner 2049,7.571,13807,Science Fiction,English,Alcon Entertainment,US,2017
False,947891,en,128.394,5705895,89,Released,My Old Ass,6.9,239,Comedy,English,Indian Paintbrush,US,2024
False,661539,en,128.243,66418504,140,Released,A Complete Unknown,7.5,136,Drama,English,Veritas Entertainment Group,US,2024
False,1142518,fr,128.172,0,110,Released,Freedom,6.5,89,Action,French,Pitchipoï Productions,FR,2024
False,12445,en,127.95,1341511219,130,Released,Harry Potter and the Deathly Hallows: Part 2,8.1,20738,Fantasy,English,Warner Bros. Pictures,GB,2011
False,557,en,127.883,821708551,121,Released,Spider-Man,7.303,19268,Action,English,Marvel Enterprises,US,2002
False,38757,en,127.577,592461732,100,Released,Tangled,7.605,11581,Animation,English,Walt Disney Animation Studios,US,2010
False,940721,ja,127.426,115857413,124,Released,Godzilla Minus One,7.566,2472,Science Fiction,English,TOHO,JP,2023
False,850439,en,126.552,769721,89,Released,The Damned,5.8,26,Drama,English,Ley Line Entertainment,GB,2025
False,1055110,ja,125.287,0,71,Released,Female Teacher Closing the Door,6.0,3,Romance,Japanese,Spotted Productions,JP,2021
False,12,en,125.133,940335536,100,Released,Finding Nemo,7.8,19388,Animation,English,Pixar,US,2003
False,675,en,123.527,938212738,138,Released,Harry Potter and the Order of the Phoenix,7.676,19630,Adventure,English,Warner Bros. Pictures,GB,2007
False,680,en,122.798,213928762,154,Released,Pulp Fiction,8.488,28217,Thriller,English,Miramax,US,1994
False,568124,en,121.927,261289554,102,Released,Encanto,7.596,9557,Animation,English,Walt Disney Animation Studios,US,2021
False,324786,en,121.7,175302354,139,Released,Hacksaw Ridge,8.195,13863,Drama,Japanese,Summit Entertainment,AU,2016
False,228150,en,121.599,211817906,135,Released,Fury,7.539,12061,War,English,Columbia Pictures,US,2014
False,1326059,es,121.391,0,122,Released,Pimpinero: Blood and Oil,6.9,80,Action,Spanish,Dynamo,CO,2024
False,197158,pt,121.375,0,83,Released,Porno,5.033,76,Drama,Portuguese,Dacar Produções Cinematográficas,BR,1981
False,11036,en,121.339,115600000,123,Released,The Notebook,7.889,11642,Romance,English,New Line Cinema,US,2004
False,550,en,121.325,100853753,139,Released,Fight Club,8.438,29744,Drama,English,Fox 2000 Pictures,US,1999
False,150540,en,121.094,857611174,95,Released,Inside Out,7.912,22193,Animation,English,Pixar,US,2015
False,99861,en,120.823,1405403694,141,Released,Avengers: Age of Ultron,7.273,23139,Action,English,Marvel Studios,US,2015
False,109445,en,120.798,1274219009,102,Released,Frozen,7.2,16652,Animation,English,Walt Disney Pictures,US,2013
False,962319,fr,120.657,0,100,Released,A Silence,5.0,52,Drama,French,Samsa Film,BE,2024
False,976573,en,120.609,496444308,102,Released,Elemental,7.622,4639,Animation,English,Walt Disney Pictures,US,2023
False,11324,en,119.594,294804195,138,Released,Shutter Island,8.202,24161,Drama,English,Paramount Pictures,US,2010
False,944401,fr,119.392,4082217,115,Released,Dogman,7.906,1123,Action,English,EuropaCorp,FR,2023
False,466282,en,119.384,0,100,Released,To All the Boys I've Loved Before,7.61,8417,Comedy,English,Awesomeness Films,US,2018
False,1255208,en,119.189,0,96,Released,Bag of Lies,5.6,30,Horror,English,Dread,US,2024
False,76341,en,119.017,378858340,121,Released,Mad Max: Fury Road,7.619,22783,Action,English,Warner Bros. Pictures,AU,2015
False,1041613,en,118.962,35340015,89,Released,Immaculate,6.238,1317,Horror,English,Black Bear Pictures,US,2024
False,1104844,ja,118.784,14291561,91,Released,BLUE LOCK THE MOVIE -EPISODE NAGI-,7.48,150,Animation,Japanese,8bit,JP,2024
False,497,en,118.594,286801374,189,Released,The Green Mile,8.5,17714,Fantasy,French,Castle Rock Entertainment,US,1999
False,546554,en,118.351,312897920,131,Released,Knives Out,7.844,12552,Comedy,Spanish,Lionsgate,US,2019
False,799583,en,117.346,29715044,120,Released,The Ministry of Ungentlemanly Warfare,7.092,1319,Action,English,Jerry Bruckheimer Films,US,2024
False,767,en,117.304,933959197,153,Released,Harry Potter and the Half-Blood Prince,7.686,19612,Adventure,English,Warner Bros. Pictures,GB,2009
False,937287,en,116.703,94182533,132,Released,Challengers,7.0,1931,Romance,English,Pascal Pictures,US,2024
False,72190,en,116.333,531865000,116,Released,World War Z,6.8,15492,Action,English,GK Films,US,2013
False,559,en,115.986,894983373,139,Released,Spider-Man 3,6.434,14229,Action,English,Laura Ziskin Productions,US,2007
False,949484,en,115.686,0,94,Released,Hounds of War,6.5,127,Action,English,Juggernaut Productions,US,2024
False,18785,en,115.289,469310836,100,Released,The Hangover,7.3,16983,Comedy,English,Legendary Pictures,US,2009
False,877817,en,114.409,0,108,Released,Wolfs,6.554,943,Comedy,Croatian,Smoke House Pictures,US,2024
False,8681,en,113.542,226830568,94,Released,Taken,7.396,11305,Action,English,EuropaCorp,FR,2008
False,592831,en,113.461,13857002,138,Released,Megalopolis,5.333,636,Science Fiction,English,American Zoetrope,US,2024
False,1726,en,113.402,585174222,126,Released,Iron Man,7.648,26580,Action,English,Marvel Studios,US,2008
False,928480,en,113.386,0,98,Released,Monster Summer,6.339,59,Adventure,English,Nickel City Pictures,US,2024
False,324857,en,113.271,384298736,117,Released,Spider-Man: Into the Spider-Verse,8.398,15832,Animation,English,Columbia Pictures,US,2018
False,315635,en,113.126,880166924,133,Released,Spider-Man: Homecoming,7.332,21930,Action,English,Marvel Studios,US,2017
False,1291559,ja,113.124,0,119,Released,Drawing Closer,8.5,127,Romance,Japanese,Nikkatsu Corporation,JP,2024
False,269509,en,112.909,2000000,89,Released,The Canterville Ghost,6.5,32,Animation,English,Arc Productions,US,2023
False,1399914,en,112.76,0,45,Released,The Simpsons: O C'mon All Ye Faithful,6.8,79,Animation,English,Gracie Films,US,2024
False,337167,en,112.598,371985018,105,Released,Fifty Shades Freed,6.699,8025,Drama,English,Universal Pictures,US,2018
False,1000837,pt,112.555,13566374,137,Released,I'm Still Here,7.8,192,Drama,Portuguese,VideoFilmes,BR,2024
False,296096,en,112.52,207945075,110,Released,Me Before You,7.927,12467,Drama,English,New Line Cinema,US,2016
False,581528,ko,112.516,25775371,110,Released,"The Gangster, the Cop, the Devil",7.808,1195,Crime,Korean,Acemaker Movieworks,KR,2019
False,851644,ko,112.332,0,119,Released,20th Century Girl,8.2,706,Romance,Korean,Yong Film,KR,2022
False,916192,ja,112.174,872000,83,Released,"The Tunnel to Summer, the Exit of Goodbyes",7.738,185,Animation,Japanese,CLAP,JP,2022
False,882598,en,111.889,217408513,115,Released,Smile,6.665,3414,Horror,English,Paramount Players,US,2022
False,10192,en,111.873,752600867,93,Released,Shrek Forever After,6.4,7412,Comedy,English,DreamWorks Animation,US,2010
False,8966,en,111.822,393616788,122,Released,Twilight,6.292,13619,Fantasy,English,Summit Entertainment,US,2008
False,424,en,111.67,321365567,195,Released,Schindler's List,8.567,16077,Drama,German,Amblin Entertainment,US,1993
False,188927,en,110.928,343471816,122,Released,Star Trek Beyond,6.8,6653,Action,English,Skydance Media,US,2016
False,240,en,110.816,102600000,202,Released,The Godfather Part II,8.571,12631,Drama,English,Paramount Pictures,US,1974
False,719221,en,110.717,49256239,92,Released,Tarot,6.511,1095,Horror,English,Screen Gems,US,2024
False,968051,en,110.684,269670590,110,Released,The Nun II,6.728,2094,Horror,English,New Line Cinema,US,2023
False,260346,en,110.588,325800000,109,Released,Taken 3,6.259,5788,Thriller,English,EuropaCorp,US,2014
False,10674,en,110.505,304320254,88,Released,Mulan,7.9,9778,Animation,English,Walt Disney Pictures,US,1998
False,10198,en,109.973,270997378,98,Released,The Princess and the Frog,7.216,5674,Animation,French,Walt Disney Pictures,US,2009
False,1022796,en,109.823,254997360,95,Released,Wish,6.32,1535,Animation,English,Walt Disney Pictures,US,2023
False,1029575,en,109.673,0,118,Released,The Family Plan,7.248,1438,Action,English,Municipal Pictures,US,2023
False,348,en,109.361,104931801,117,Released,Alien,8.2,14975,Horror,English,20th Century Fox,US,1979
False,10191,en,109.145,494879471,98,Released,How to Train Your Dragon,7.834,13160,Fantasy,English,DreamWorks Animation,US,2010
False,269149,en,109.124,1023784195,109,Released,Zootopia,7.7,16456,Animation,English,Walt Disney Animation Studios,US,2016
False,826510,en,108.974,32227855,90,Released,Harold and the Purple Crayon,6.82,244,Family,English,Davis Entertainment,US,2024
False,507089,en,108.817,297144130,110,Released,Five Nights at Freddy's,7.5,4171,Horror,English,Blumhouse Productions,US,2023
False,150689,en,108.759,543514353,105,Released,Cinderella,6.8,7098,Romance,English,Walt Disney Pictures,US,2015
False,1173558,pt,108.086,0,99,Released,Burning Betrayal,6.3,177,Drama,Portuguese,Glaz Entretenimento,BR,2023
False,739405,en,107.972,37800000,113,Released,Operation Fortune: Ruse de Guerre,6.491,1583,Action,English,Miramax,US,2023
False,1114894,en,107.941,0,96,Released,Star Trek: Section 31,4.6,76,Science Fiction,English,Secret Hideout,US,2025
False,1180634,it,107.922,0,106,Released,The Children's Train,7.5,201,Drama,Italian,Palomar,IT,2024
False,210577,en,107.848,370890259,149,Released,Gone Girl,7.9,18752,Mystery,English,20th Century Fox,US,2014
False,384018,en,107.742,760098996,137,Released,Fast & Furious Presents: Hobbs & Shaw,6.854,7259,Action,English,Chris Morgan Productions,US,2019
False,170,en,107.569,84661434,113,Released,28 Days Later,7.2,6870,Horror,Spanish,DNA Films,GB,2002
False,425,en,107.44,383257136,81,Released,Ice Age,7.4,13381,Animation,English,20th Century Fox Animation,US,2002
False,1001311,fr,107.324,0,104,Released,Under Paris,5.961,1229,Action,French,Let Me Be,FR,2024
False,1139817,ko,107.16,0,108,Released,Officer Black Belt,7.7,258,Action,Korean,Climax Studios,KR,2024
False,129,ja,106.643,274925095,125,Released,Spirited Away,8.537,16757,Animation,Japanese,Studio Ghibli,JP,2001
False,11,en,106.348,775398007,121,Released,Star Wars,8.204,20817,Adventure,English,Lucasfilm Ltd.,US,1977
False,78383,en,106.296,0,84,Released,Nurse 3-D,5.298,465,Horror,English,Lionsgate,US,2013
False,601796,ko,105.883,12109608,142,Released,Alienoid,6.826,449,Science Fiction,Korean,Caper Film,KR,2022
False,460229,en,105.856,0,81,Released,Kiss and Kill,5.4,58,Mystery,English,Retromedia Entertainment,US,2017
False,359410,en,105.496,0,121,Released,Road House,7.0,2387,Action,English,Silver Pictures,US,2024
False,293660,en,105.422,782837347,108,Released,Deadpool,7.623,31270,Action,English,20th Century Fox,US,2016
False,13,en,105.101,677387716,142,Released,Forrest Gump,8.5,27752,Comedy,English,Paramount Pictures,US,1994
False,588228,en,105.018,14400000,138,Released,The Tomorrow War,7.521,3546,Action,English,Skydance Media,US,2021
False,1041317,en,104.86,0,90,Released,Battle for the Western Front,6.065,23,War,English,Electric Motion Pictures,CA,2022
False,1145491,en,104.857,0,80,Released,Operation Black Ops,5.5,48,Action,English,Elite Filmes,US,2023
False,337404,en,104.817,233503234,134,Released,Cruella,8.001,9420,Comedy,English,Walt Disney Pictures,US,2021
False,1387866,en,104.769,0,93,Released,Disaster Holiday,6.7,33,Comedy,English,Burnt Onion Productions,ZA,2024
False,588555,pt,104.722,0,85,Released,My Grandfather's Demons,5.3,25,Animation,English,Sardinha em Lata,FR,2022
False,299054,en,104.704,37917985,103,Released,Expend4bles,6.151,1600,Action,English,Millennium Media,US,2023
False,1134424,th,104.507,0,90,Released,Mantra Warrior: The Legend of The Eight Moons,7.5,68,Animation,Thai,RiFF studio,TH,2023
False,804616,en,104.348,0,86,Released,Something in the Water,5.9,217,Thriller,English,Dan Films,US,2024
False,1337309,th,104.283,0,147,Released,Bangkok Breaking: Heaven and Hell,6.5,55,Action,Thai,Kongkiat Production,TH,2024
False,713704,en,104.166,146700000,96,Released,Evil Dead Rise,6.9,3157,Horror,English,New Line Cinema,US,2023
False,168259,en,104.033,1515400000,137,Released,Furious 7,7.2,10688,Action,Arabic,Original Film,US,2015
False,856289,zh,103.882,369081777,148,Released,Creation of the Gods I: Kingdom of Storms,7.1,382,Action,Mandarin,Beijing Culture,CN,2023
False,985939,en,103.774,17363261,102,Released,Fall,7.151,3996,Thriller,English,Tea Shop Productions,US,2022
False,1028703,en,103.723,0,88,Released,The OctoGames,5.4,122,Thriller,English,"Exit 10 Films, LLC",US,2022
False,373571,en,103.486,387300138,132,Released,Godzilla: King of the Monsters,6.694,6226,Science Fiction,Mandarin,Legendary Pictures,US,2019
False,567811,en,103.46,16219846,87,Released,10 Lives,7.9,162,Animation,Danish,GFM Animation,GB,2024
False,863,en,103.358,497375381,92,Released,Toy Story 2,7.597,13957,Animation,English,Pixar,US,1999
False,1186947,pt,103.211,0,80,Released,Outlaw,6.104,106,Action,Portuguese,Tx Filmes,BR,2024
False,271110,en,102.408,1155046416,147,Released,Captain America: Civil War,7.4,22833,Adventure,Romanian,Marvel Studios,US,2016
False,298618,en,102.231,271333313,144,Released,The Flash,6.7,4368,Adventure,English,Warner Bros. Pictures,US,2023
False,615173,ko,102.144,23068596,137,Released,The Witch: Part 2. The Other One,7.3,324,Action,Mandarin,Peppermint & Company,KR,2022
False,1026436,en,102.084,1430985,93,Released,Miller's Girl,6.458,726,Thriller,English,Point Grey Pictures,US,2024
False,1196656,tl,101.559,0,114,Released,Sugar Baby,4.0,3,Romance,Tagalog,Vivamax,PH,2023
False,420634,en,101.388,421798,85,Released,Terrifier,6.356,2580,Horror,English,Dark Age Cinema,US,2018
False,1140648,en,101.382,0,90,Released,Double Blind,5.9,111,Science Fiction,English,Epic Pictures Group,IE,2024
False,1182047,en,101.222,17272520,122,Released,The Apprentice,6.916,393,Drama,English,Gidden Media,US,2024
False,1244492,ja,100.853,12648664,58,Released,Look Back,7.979,265,Animation,Japanese,Studio Durian,JP,2024
False,91314,en,100.765,1104054072,165,Released,Transformers: Age of Extinction,5.941,8212,Science Fiction,Mandarin,di Bonaventura Pictures,US,2014
False,285,en,100.543,961000000,169,Released,Pirates of the Caribbean: At World's End,7.3,14450,Adventure,English,Jerry Bruckheimer Films,US,2007
False,1355755,en,100.434,0,24,Released,An Almost Christmas Story,7.2,52,Animation,English,Esperanto Filmoj,US,2024
False,324552,en,100.412,171539887,122,Released,John Wick: Chapter 2,7.3,13180,Action,English,Thunder Road,US,2017
False,58,en,100.407,1065700000,151,Released,Pirates of the Caribbean: Dead Man's Chest,7.365,16092,Adventure,English,Walt Disney Pictures,US,2006
False,493922,en,100.311,87825916,128,Released,Hereditary,7.3,7756,Horror,English,PalmStar Media,US,2018
False,39254,en,100.303,299300000,127,Released,Real Steel,7.039,8422,Action,English,DreamWorks Pictures,US,2011
False,38365,en,100.126,271430189,102,Released,Grown Ups,6.395,6165,Comedy,English,Columbia Pictures,US,2010
False,572802,en,100.055,439381226,124,Released,Aquaman and the Lost Kingdom,6.627,2930,Action,Korean,Warner Bros. Pictures,US,2023
False,436969,en,100.032,168717425,132,Released,The Suicide Squad,7.492,8724,Action,English,DC Films,US,2021
False,49051,en,100.01,1021103568,169,Released,The Hobbit: An Unexpected Journey,7.357,18530,Adventure,English,New Line Cinema,US,2012
False,1209290,en,99.965,0,99,Released,Justice League: Crisis on Infinite Earths Part Three,7.3,247,Animation,English,Warner Bros. Animation,US,2024
False,447277,en,99.881,569626289,135,Released,The Little Mermaid,6.328,2978,Adventure,English,Walt Disney Pictures,US,2023
False,313369,en,99.824,447407695,129,Released,La La Land,7.9,17005,Comedy,English,Summit Entertainment,US,2016
False,1075676,ko,99.733,0,126,Released,Uprising,7.1,148,Action,Korean,Moho Film,KR,2024
False,868759,en,99.684,0,117,Released,Ghosted,6.936,1843,Action,English,Skydance Media,US,2023
False,1210794,sv,99.35,0,98,Released,Trouble,6.69,153,Action,Swedish,FLX,SE,2024
False,653,de,99.235,19054,95,Released,Nosferatu,7.671,2150,Horror,No Language,Prana-Film,DE,1922
False,438695,en,99.204,408402685,110,Released,Sing 2,7.857,4427,Animation,English,Universal Pictures,US,2021
False,345940,en,99.109,530517320,113,Released,The Meg,6.253,7697,Action,Mandarin,Apelles Entertainment,US,2018
False,970347,en,98.969,0,126,Released,The Killer,6.435,354,Action,French,Universal Pictures,US,2024
False,146233,en,98.803,122126687,153,Released,Prisoners,8.097,11900,Drama,English,Alcon Entertainment,US,2013
