movie_id,lang
93685,Dutch
338970,English
11774,English
945956,English
44833,English
44833,Japanese
1115623,English
1212073,German
105825,Cantonese
71672,English
5876,English
682507,English
87827,English
87827,French
87827,Hindi
87827,Japanese
87827,Tamil
60304,English
1073125,Turkish
333484,English
333484,Italian
27576,English
27576,Russian
27576,Korean
9655,English
9982,English
1053592,Spanish
956964,Spanish
956964,French
792293,Spanish
792293,English
979296,English
1139095,English
311324,English
311324,Mandarin
311324,Italian
311324,Spanish
9444,English
9444,Russian
9444,French
81005,English
1585,English
1361292,English
15121,English
15121,German
453,English
7518,English
324668,English
591,English
591,French
591,Latin
591,Spanish
329,English
329,Spanish
1087205,English
241239,Spanish
241239,English
1895,English
18823,English
416494,English
1097150,English
455476,English
100042,English
1318917,Turkish
40108,Greek
40108,Italian
37169,Japanese
37169,German
37169,English
793,English
46529,French
46529,English
758330,English
758330,Portuguese
619730,English
460465,Japanese
460465,English
460465,Mandarin
315837,Japanese
315837,English
1374,English
9072,English
1280672,English
264660,English
855,English
855,Somali
21542,English
916224,English
916224,Japanese
448776,English
448776,Thai
435,English
435,Japanese
435,French
435,Arabic
435,Spanish
1197306,English
339692,French
339692,English
2503,English
2503,French
2503,Arabic
2503,Russian
2503,Spanish
568620,Arabic
568620,English
568620,Italian
568620,Japanese
290859,English
290859,Spanish
9902,English
949423,English
949423,German
151586,Italian
514207,Russian
1042657,English
669444,French
257445,English
291805,Cantonese
291805,Mandarin
291805,English
480414,English
480414,Spanish
526896,English
526896,Greek
526896,Norwegian
526896,Spanish
456740,English
456740,German
456740,Russian
456740,Turkish
15165,English
2907,English
4258,English
120467,English
120467,French
241259,English
983507,Norwegian
724209,English
22832,English
241848,English
225886,English
27066,English
27066,Italian
792614,French
11423,Korean
11423,English
424694,English
947,Arabic
947,English
947,Portuguese
947,Turkish
17654,Afrikaans
17654,Chichewa; Nyanja
17654,Sotho
17654,Xhosa
17654,Zulu
17654,English
10530,English
1298238,Spanish
2493,English
686,Russian
686,Spanish
686,English
1024721,English
107846,English
107846,German
107846,Arabic
107846,Urdu
447273,English
11619,English
149,Japanese
341013,Swedish
341013,English
341013,German
341013,Russian
5825,English
2502,English
2502,Russian
2502,German
2502,Italian
1362101,Turkish
77950,English
15512,English
626289,Portuguese
20760,English
20760,Spanish
20760,French
22794,English
9802,English
7345,English
423502,Korean
16996,English
276907,English
193756,English
193756,Pushto
595801,English
85877,Cantonese
752,English
628,English
628,French
23169,English
748167,English
68735,English
126963,Japanese
1411695,Tagalog
52520,English
52520,Russian
7446,Mandarin
7446,English
1624,English
109689,Spanish
49797,Korean
1005076,English
10808,English
228967,Korean
228967,English
1051891,English
412092,Korean
639721,Spanish
639721,English
639721,Latin
639721,Ukrainian
637920,Turkish
71676,English
55580,Italian
500,English
102899,English
17581,Japanese
8922,English
565,English
965150,English
965150,Spanish
965150,Turkish
583083,English
1337397,Tagalog
575299,Russian
303857,Japanese
676547,English
666277,English
666277,Korean
9016,English
88751,English
88751,Icelandic
88751,Italian
19908,English
375794,Spanish
74078,Spanish
950526,Mandarin
950526,English
950526,Portuguese
37265,Italian
14869,English
14869,French
14869,Gaelic
8358,Russian
8358,English
153,Japanese
153,English
544401,English
316727,English
8078,English
616,English
616,Japanese
406563,English
346672,English
980083,English
1263421,Japanese
481084,English
812225,Japanese
1995,English
84892,English
617986,French
539,English
76203,English
725201,Czech
725201,English
725201,French
725201,German
725201,Thai
12437,English
541671,English
1136318,English
390043,French
390043,English
390043,Russian
638507,English
44251,Japanese
41439,English
1573,English
1573,Spanish
258480,English
966576,English
1893,English
307081,English
605,English
605,French
54138,English
978592,English
14411,English
13811,English
268,English
268,French
537996,English
222935,English
10112,English
200727,English
1192209,English
1192209,Portuguese
228165,English
324852,English
984249,English
1061181,Japanese
11770,Cantonese
11770,Mandarin
705996,Mandarin
705996,English
705996,Korean
41513,English
781732,Hindi
11683,English
11683,French
11683,Haitian; Haitian Creole
11683,Spanish
11683,Polish
11683,Italian
848890,English
1159477,English
158015,English
142,English
107748,Spanish
1280768,English
1280768,Portuguese
23827,English
79443,English
1581,English
1581,French
1087891,English
9792,English
5559,English
709,English
709,Spanish
267935,English
425909,English
165,English
407375,English
399361,English
399361,Portuguese
399361,Spanish
10543,English
277,English
9373,English
10895,English
927107,English
927107,French
65754,English
65754,French
8277,English
646380,English
76163,English
63,English
63,French
11635,English
51736,English
381289,English
387848,Korean
73,English
760883,Arabic
760883,English
760883,German
76,English
76,German
76,French
755812,French
948,English
324544,German
324544,English
39323,Japanese
374772,Japanese
75258,English
1370,English
1370,Russian
136799,English
602063,Japanese
842675,Russian
842675,French
842675,Mandarin
842675,Portuguese
842675,Japanese
842675,Spanish
842675,English
2758,English
1155828,English
1885,English
59436,English
59436,French
59436,German
59436,Spanish
401981,English
87,Mandarin
87,English
87,Sinhalese
11212,English
11212,Spanish
1275945,Swedish
1275945,English
299687,English
18360,English
1635,English
912908,English
912908,Spanish
9928,English
9928,Italian
881,English
881,French
853,German
853,English
853,Russian
826937,Korean
73454,English
642885,English
44912,English
10567,English
109451,English
14,English
511987,English
1223153,Kurdish
1223153,Polish
1223153,English
454640,English
239678,English
15092,English
818397,English
818397,Spanish
1156196,Arabic
1156196,English
1156196,Persian
938008,Korean
293863,English
363088,English
320288,English
320288,Portuguese
320288,Russian
57165,English
9702,English
1145758,English
357096,English
94329,Indonesian
8367,Arabic
8367,English
185,English
1250,English
50544,English
41630,English
392044,English
392044,Arabic
392044,French
392044,German
392044,Turkish
1139106,English
559969,English
1017633,English
249070,English
483,English
804150,English
804150,Portuguese
1174481,Catalan
1174481,Spanish
55301,English
1030076,Spanish
10386,English
302699,English
1228246,English
375846,English
1411287,German
1411287,English
11932,English
9408,English
223702,English
1184495,English
87428,English
1955,English
433808,English
433808,Swedish
1245708,English
9741,English
406997,English
1166073,Mandarin
64682,English
75612,English
2322,Mandarin
2322,English
2322,Italian
2322,Russian
1125311,English
338952,English
338952,French
9358,English
9738,English
473033,English
11153,English
1830,Arabic
1830,German
1830,English
1830,French
1830,Russian
1830,Spanish
1830,Ukrainian
1830,Turkish
998846,English
1143407,English
1143407,Hindi
420808,English
102783,French
760161,English
760161,Estonian
891699,No Language
2057,English
2057,French
2057,German
2057,Japanese
2057,Latin
2057,Spanish
856,English
1020896,Norwegian
1020896,Swedish
11249,Japanese
11249,English
34433,Japanese
984105,English
5548,English
297802,English
14926,English
75174,English
27582,English
287947,English
21208,English
21208,Estonian
554600,Hindi
9335,English
9335,French
9335,Italian
262504,English
269955,Korean
762409,English
169,English
433,English
11397,English
395834,English
267860,English
8273,English
9387,English
88,English
32579,Spanish
32579,English
1892,English
227159,English
4513,English
3049,English
524,English
1075989,Hungarian
769749,English
252,French
252,English
252,Italian
252,German
421892,English
12405,French
12405,Hindi
12405,English
9637,English
760741,English
993867,English
479455,French
479455,English
504949,English
504949,French
504949,Latin
9286,English
607397,Korean
1268749,Indonesian
1268749,Javanese
399055,English
399055,Russian
996154,English
64690,English
811944,Telugu
1933,English
576784,Italian
660,English
660,French
364689,English
458220,English
6466,English
1169361,Turkish
379149,Mandarin
379149,English
9353,Spanish
9353,English
17097,English
11012,English
11012,French
11012,German
11012,Italian
70160,English
9602,English
438478,German
438478,English
438478,French
9470,Cantonese
864101,Spanish
864101,Russian
573171,Spanish
573171,Croatian
1214314,English
976906,English
980816,English
142093,Korean
1372,Afrikaans
1372,English
16871,English
16871,Spanish
16871,Hungarian
16871,Czech
4564,English
602223,English
1291594,English
290595,English
560057,English
136797,English
959429,English
646,English
646,French
9654,Ukrainian
9654,English
9654,Italian
172385,English
172385,Portuguese
16237,English
16237,Japanese
9360,English
961268,Korean
598,Portuguese
10096,English
333371,English
12242,English
1159518,English
399402,English
399402,Russian
448119,English
448119,French
634,English
660360,Mandarin
660360,Japanese
660360,Korean
4982,English
718789,English
58595,English
11078,English
10358,English
39108,Japanese
1093231,English
419680,English
1076487,Spanish
1076487,English
1076487,Vietnamese
44115,English
9495,English
25376,Spanish
718014,English
1637,English
17111,Thai
146451,Swedish
476299,French
476299,English
187017,English
515001,English
515001,German
397567,Korean
274870,English
68728,English
8689,Spanish
8689,English
8689,Italian
34584,English
158011,English
464889,English
24402,French
109520,English
1402482,English
913290,English
913290,Spanish
1017163,Korean
1017163,English
1017163,Tagalog
1923,Danish
1923,English
77877,English
644,English
1196263,Spanish
465595,Korean
123553,English
558,English
558,Russian
558,Mandarin
10200,Mandarin
10200,English
7278,English
274854,English
20526,English
1241674,English
13387,English
13387,Ukrainian
13387,French
13387,Russian
13387,Hungarian
1299314,Korean
666035,English
18487,English
72710,English
7445,English
799876,English
799876,Japanese
799876,Mandarin
799876,Portuguese
799876,French
228326,English
215,English
585245,English
937746,English
937746,Italian
937746,French
937746,Wolof
9659,English
175112,English
1147114,French
55779,English
55779,Cantonese
724495,English
724495,Portuguese
417320,English
450465,English
450465,Spanish
72784,English
1397314,English
1397314,Swedish
1033462,Mandarin
9739,English
333167,Korean
975773,English
587792,English
587792,Spanish
339984,English
348350,English
47933,English
50723,Japanese
49047,English
290512,English
1358280,English
127533,Japanese
608,English
5915,Danish
5915,English
555604,English
4977,English
4977,Japanese
49017,English
1078249,Danish
1078249,Swedish
1078249,English
1365787,English
1365787,Yoruba
10661,English
10661,Hebrew
872906,Hindi
9291,English
204082,English
214,English
762504,English
762504,Portuguese
762504,Spanish
289,German
289,French
289,Italian
289,English
9889,English
1124127,English
1124127,French
9833,Italian
9833,English
1371206,English
610363,Russian
323372,Spanish
10634,English
379686,English
1280468,Tagalog
13700,Mandarin
13700,English
2123,English
2123,German
1211472,German
1211472,English
1211472,Hebrew
847,English
726684,French
9567,English
9567,Spanish
9257,English
9257,Spanish
9257,French
2268,Icelandic
2268,English
2268,Russian
2268,French
116776,Japanese
37834,English
37834,German
37834,Spanish
501929,English
8643,English
342470,English
277216,English
20504,English
550776,English
1487,Russian
1487,English
76757,English
76757,Russian
830764,English
197796,English
197796,French
446893,English
10515,Japanese
893694,Tagalog
58574,English
522402,English
3981,English
3981,French
9477,English
9477,Gaelic
9477,Irish
9477,Latin
9477,Welsh
2034,English
2034,Russian
2034,Spanish
2034,Korean
360784,English
23483,English
1201734,English
25769,English
22538,English
221731,Japanese
1019420,English
522518,English
10781,English
9804,English
530254,English
530254,Korean
1405189,Tagalog
